id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1527486021539064071,Comfort 4-Bedroom Stay Zürich,1229459,1462516724433258317,Swissstay Apartments,Kreis 11,Seebach,47.4246879,8.5366871,Entire home/apt,,1,4,2026-05-25,0.56,78,234,4,
1527489295020522458,Coastal Breeze | 2-BR Serviced Apartment,83271512,1467008557890184612,José-Luis,Kreis 8,Mühlebach,47.35429,8.55893,Entire home/apt,,2,0,,,27,365,0,
1527538640500381579,Wohnung im Herzen von Zürich,236836963,1469260367748527452,Mudi,Kreis 1,Hochschulen,47.37592,8.54505,Entire home/apt,,1,59,2026-06-28,6.76,1,37,59,
1527540470672540454,Coastal Breeze | 2-BR Serviced Apartment,83271512,1467008557890184612,José-Luis,Kreis 8,Mühlebach,47.35565,8.5583,Entire home/apt,,2,0,,,27,180,0,
1527986023262214387,Josefstrasse 30 Room 1 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 4,Langstrasse,47.38075,8.53281,Private room,,30,0,,,109,40,0,
1527992704254654103,Josefstrasse 30 Room 2 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 5,Gewerbeschule,47.38197,8.53425,Private room,,30,0,,,109,0,0,
1528071683954607796,1BR in the trendiest district of the city - Wst 14,23561865,1465274926504678242,Dimiter,Kreis 3,Sihlfeld,47.37307,8.52056,Entire home/apt,0,2,32,2026-06-09,4.10,145,12,32,
1528364795811033718,Cozy central apartment with view of the Alps,48496031,1465734799918840854,Natasha,Kreis 10,Höngg,47.39937159999999,8.501131599999999,Entire home/apt,,7,0,,,1,0,0,
1528409211407185454,City center / Brunau - Duplex 3.5 rooms,1746873,1462577364804295866,Frank,Kreis 3,Alt-Wiedikon,47.35797,8.51818,Entire home/apt,,2,22,2026-06-26,2.67,30,101,22,
1529719605738736716,Centrally located and charming Zurich flat,56484481,1465924353601591537,Gabriele,Kreis 2,Enge,47.36288,8.52455,Entire home/apt,,5,1,2025-12-21,0.16,1,178,1,
1531213926217264513,Zürichberg Wohnung,132759928,1531213927031568149,Amaya,Kreis 7,Hottingen,47.37126,8.56973,Entire home/apt,0,1,79,2026-06-28,9.40,1,11,79,
1531311793742083738,"Cozzy apartment ""Espera""",371008290,1463547825862567329,Sonia,Kreis 6,Unterstrass,47.39607,8.54594,Entire home/apt,0,1,0,,,14,113,0,
1531838560482888412,Modern central cozy flat,242622284,1517187890252519868,Tamara,Kreis 3,Alt-Wiedikon,47.37051,8.51694,Entire home/apt,0,1,1,2025-11-02,0.12,2,212,1,
1531875833960648909,The Heart of Zurich 1 BR Apartment,1229459,1462516724433258317,Swissstay Apartments,Kreis 9,Albisrieden,47.3726525,8.500988099999999,Entire home/apt,,2,3,2025-10-28,0.36,78,55,3,
1531889031230209234,Urban Stay in Zurich,1229459,1462516724433258317,Swissstay Apartments,Kreis 9,Albisrieden,47.37342959999999,8.5013382,Entire home/apt,,2,5,2026-06-18,0.59,78,55,5,
1531891163509767965,Cozy Zurich City Escape,1229459,1462516724433258317,Swissstay Apartments,Kreis 11,Seebach,47.4242326,8.537804,Entire home/apt,,1,7,2026-01-09,0.81,78,0,7,
1531893303873825037,Minimalist City Retreat in Zurich,1229459,1462516724433258317,Swissstay Apartments,Kreis 11,Seebach,47.4248638,8.537197299999999,Entire home/apt,,1,8,2026-06-24,0.96,78,234,8,
1531899915338066410,A Peaceful Stay near Seebach,1229459,1462516724433258317,Swissstay Apartments,Kreis 11,Seebach,47.4244765,8.5370846,Entire home/apt,,1,9,2026-02-01,1.07,78,0,9,
1531901794503815442,The Little Zurich Retreat,1229459,1462516724433258317,Swissstay Apartments,Kreis 11,Seebach,47.42406889999999,8.537057299999999,Entire home/apt,,1,3,2026-02-16,0.43,78,0,3,
1531907872701477185,Departamento acojedor,723988952,1531907873465065232,José Luis,Kreis 9,Altstetten,47.39356,8.472,Entire home/apt,0,1,0,,,1,363,0,
1532006512553166002,Apartment Zürich,724017846,1531998264018647717,Nina,Kreis 12,Schwamendingen-Mitte,47.40313144722405,8.55939231812954,Entire home/apt,0,1,9,2026-05-31,1.15,1,286,9,
1532186857921895676,"Central Hide Away 6floor, Cinema, free Parking",579532123,1470584172648750409,Matthias,Kreis 5,Gewerbeschule,47.38358,8.52583,Entire home/apt,0,1,40,2026-06-15,4.72,2,269,40,
1532510108703030823,The Urban 2 BR Hideaway,1229459,1462516724433258317,Swissstay Apartments,Kreis 9,Albisrieden,47.37342959999999,8.5013382,Entire home/apt,,2,8,2026-06-25,1.17,78,55,8,
1532512416824134542,City Comfort 2 BR Apartment,1229459,1462516724433258317,Swissstay Apartments,Kreis 9,Albisrieden,47.3730434,8.5011513,Entire home/apt,,1,25,2026-05-03,3.16,78,0,25,
1532673538926818185,Schwandenwiesen 1BR Apartment,1229459,1462516724433258317,Swissstay Apartments,Kreis 11,Seebach,47.4239747,8.5355585,Entire home/apt,,1,10,2026-02-22,1.16,78,0,10,
1532676289775574861,Comfortable 1 BR Apartment in Zurich,1229459,1462516724433258317,Swissstay Apartments,Kreis 11,Seebach,47.4239747,8.5355585,Entire home/apt,,1,8,2026-03-09,0.97,78,0,8,
1533148657736524643,NEU: 4 1/2 Zimmer mit Traumaussicht,13570663,1462586915939629182,Residence Services Apartments,Kreis 5,Gewerbeschule,47.3837438,8.5267938,Entire home/apt,,2,2,2026-01-01,0.25,55,337,2,
1533297170263472190,Oasis in Zürich,40292274,1465600734428575970,Arieli,Kreis 3,Sihlfeld,47.36984,8.52207,Private room,0,1,18,2026-06-22,2.25,1,348,18,
1533347179992736929,Neugasse | City Centre Micro Apartment 19,659352799,1470655840351460921,Nicole,Kreis 5,Gewerbeschule,47.38289,8.53111,Entire home/apt,1,1,56,2026-06-15,7.18,10,220,56,
1534338506475464221,The City Nest | Near Sihlcity | Free parking!,25075726,1534338507105994900,Andrea,Kreis 3,Alt-Wiedikon,47.36042761542363,8.52134719491005,Entire home/apt,0,2,20,2026-06-28,3.13,1,64,20,
1534637305754015729,Departamento céntrico,440840714,1534637306424310167,Luz Maria,Kreis 10,Höngg,47.4029681,8.492998799999999,Entire home/apt,0,1,0,,,1,364,0,
1535476390621213186,Wohnung in der Zürcher-Altstadt.,454469233,1535476391420727522,Fallou,Kreis 1,Rathaus,47.374088924766205,8.544063502715165,Entire home/apt,0,2,4,2026-06-20,0.66,1,343,4,
1536197935564780332,1BR flat near lake and city center (Mainau 18.2),1314526,1462542542085520859,Giancarlo,Kreis 8,Seefeld,47.36031819999999,8.549612,Entire home/apt,,2,1,2025-11-05,0.12,104,146,1,
1536360759886464336,Bright City Hideaway,127306659,1462933341172570743,Michael,Kreis 6,Unterstrass,47.39741,8.54041,Entire home/apt,0,1,16,2026-06-22,2.11,8,159,16,
1536887634736203501,The Penthouse - Exceptional 360° attic apartment,544112278,1536887636269005648,Nick,Kreis 4,Langstrasse,47.3795,8.5298,Entire home/apt,0,1,19,2026-06-25,3.17,1,4,19,
1537119640515815868,Nice room in Zurich,552161476,1470468235156737650,Yuri,Kreis 12,Hirzenbach,47.40517,8.5846,Private room,0,14,0,,,1,89,0,
1537145864992749850,Ruhige Design-Wohnung nahe Zürich City,64090375,1462765529645591883,Ilaria Laneve,Kreis 11,Seebach,47.43047,8.54266,Entire home/apt,0,14,0,,,1,339,0,
1537694270838046752,Basic Studio in Witikon district,1229459,1462516724433258317,Swissstay Apartments,Kreis 7,Witikon,47.361431,8.601128700000002,Entire home/apt,,2,5,2026-06-26,0.66,78,258,5,
1538376012522354830,"Spacious Enge Gem - Sihlcity, balcony, in-laundry",6829151,1462716327544058641,Alisa,Kreis 3,Alt-Wiedikon,47.359081437612,8.520406362059276,Entire home/apt,0,7,1,2026-04-04,0.34,3,364,1,
1538415015004741238,"Blueground | Hirslanden, view, nr Zürich Zoo",434204093,1468087162878373469,Blueground,Kreis 8,Weinegg,47.3531753,8.5776158,Entire home/apt,,30,0,,,185,0,0,
1538931937691010786,Cozy 2BR Apartment with Balcony in Zurich II,1229459,1462516724433258317,Swissstay Apartments,Kreis 9,Albisrieden,47.3726525,8.500988099999999,Entire home/apt,,2,3,2026-06-21,1.48,78,55,3,
1538936136760867115,Cozy 2BR Apartment with Balcony in Zurich III,1229459,1462516724433258317,Swissstay Apartments,Kreis 9,Albisrieden,47.3726525,8.500988099999999,Entire home/apt,,2,0,,,78,55,0,
1538938432348031314,Cozy 2BR Apartment with Balcony IV,1229459,1462516724433258317,Swissstay Apartments,Kreis 9,Albisrieden,47.3726525,8.500988099999999,Entire home/apt,0,2,0,,,78,55,0,
1539129718155020961,Perfect Short Stay Spot 1BR in Zurich II,1229459,1462516724433258317,Swissstay Apartments,Kreis 3,Sihlfeld,47.3772396,8.5094101,Entire home/apt,,2,33,2026-06-21,4.42,78,73,33,
1539129750879290081,Comfortable 1BR flat / great location - Baron 44,1314526,1462542542085520859,Giancarlo,Kreis 8,Seefeld,47.35436259999999,8.5575353,Entire home/apt,,2,1,2026-03-23,0.29,104,146,1,
1539277919645783247,Cozy BohoChalet in Central Zurich,39036904,1539277849011973826,Shelby,Kreis 3,Sihlfeld,47.37133,8.51962,Entire home/apt,,1,2,2025-12-28,0.29,1,0,2,
1539526491158175764,Döltschihalde Apartment Alpha Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 3,Friesenberg,47.36411,8.49661,Entire home/apt,,30,0,,,109,50,0,
1540256432277328485,Döltschihalde Beta Room 1 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 3,Friesenberg,47.36356,8.49667,Private room,,30,2,2026-06-23,0.57,109,71,2,
1540271805471852519,Döltschihalde Beta Room 2 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 3,Friesenberg,47.3648,8.49786,Private room,,30,0,,,109,20,0,
1540278949004690000,Döltschihalde Beta Room 3 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 3,Friesenberg,47.36493,8.49769,Private room,,30,0,,,109,1,0,
1540282641668434624,Döltschihalde Beta Room 4 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 3,Friesenberg,47.36412,8.49836,Private room,,30,0,,,109,19,0,
1540340503162772049,2 Zimmer Wohnung in Zürich City Wiedikon,257305956,1540340504018279249,Caroline,Kreis 3,Alt-Wiedikon,47.3653832,8.5161152,Entire home/apt,0,2,47,2026-06-11,5.85,1,10,47,
1540553325623354820,Penthouse Seefeld,51011722,1465791278760344639,Chiron,Kreis 8,Mühlebach,47.361909008684556,8.550932830189863,Entire home/apt,0,3,0,,,1,89,0,
1541032945974586929,Döltschihalde Beta Room 5 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 3,Friesenberg,47.36429,8.49784,Private room,,30,0,,,109,90,0,
1541036242275804024,Döltschihalde Beta Room 6 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 3,Friesenberg,47.36288,8.49624,Private room,,30,0,,,109,5,0,
1541170780863639548,"Neu: Schöne 2,5 Zimmer 5 Min Paradeplatz zu Fuss",13570663,1462586915939629182,Residence Services Apartments,Kreis 2,Enge,47.3672407,8.532866199999999,Entire home/apt,,2,1,2026-03-01,0.25,55,346,1,
1541200851099740209,"Prime Stay for Google, UBS & City",699342955,1470740518766925871,Aurther,Kreis 3,Alt-Wiedikon,47.3688,8.51836,Entire home/apt,,28,3,2026-03-04,0.41,1,0,3,
1541999572149487296,Pop Up - Stay3 Apartment 3min to Zurich HB,14673586,1462944194452055862,Raphael,Kreis 4,Langstrasse,47.37734971307105,8.533123173974445,Entire home/apt,0,3,0,,,4,19,0,
1542572165084392245,Rigistrasse Apartment Gamma Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 6,Oberstrass,47.38503,8.55002,Entire home/apt,0,2,1,2026-05-01,0.49,109,296,1,
1542655059976596527,"Blueground | Enge, terrace, nr Lake Zurich",434204093,1468087162878373469,Blueground,Kreis 2,Enge,47.3565822,8.524958,Entire home/apt,,30,0,,,185,274,0,
1542892372809035062,Stylish City Apartment in Zürich mit Sitzplatz,120590759,1462918754902892310,Smartroom.Ch GmbH,Kreis 6,Unterstrass,47.3880195,8.5381087,Entire home/apt,,5,0,,,2,289,0,
1544169479026160555,"Blueground | Sihlfeld, view, nr Lake Zurich",434204093,1468087162878373469,Blueground,Kreis 3,Sihlfeld,47.3755529,8.5142188,Entire home/apt,,30,0,,,185,178,0,
1544356289349935498,Center Studio 5-min from main station,222814543,1463212491051447039,Haoran,Kreis 1,Rathaus,47.3751,8.54536,Entire home/apt,0,1,31,2026-05-14,3.92,14,246,31,
1545545966289903090,1 room Appartement on „Golden Kuste“,220191292,1545114070165183466,Olesia,Kreis 8,Weinegg,47.35027,8.57679,Entire home/apt,0,3,0,,,1,365,0,
1545684774899601526,Cozy apartment 15 min from main Railway Station,92490786,1467118084484016181,Kristina,Kreis 3,Alt-Wiedikon,47.3659504,8.511711199999999,Entire home/apt,,2,6,2026-05-31,0.91,1,18,6,
1545833047166205068,"Modern Living, Luxe Studio Zurich-garage option",514094775,1545833047835921160,Tetiana,Kreis 11,Oerlikon,47.4091959,8.5381863,Entire home/apt,,1,14,2026-05-30,1.82,3,314,14,
1545943374950203164,"Modern Living, Luxe Apartment Zürich-garage option",514094775,1545833047835921160,Tetiana,Kreis 11,Oerlikon,47.40854153580852,8.538411379275027,Entire home/apt,,1,6,2026-05-23,1.00,3,312,6,
1546335537513183123,Level Suite / Gaming / Cinema / free parking,704502715,1487997851665465551,Carl Christian,Kreis 11,Seebach,47.4221713,8.545854,Entire home/apt,,1,45,2026-06-27,6.19,30,336,45,
1546479050174726067,Business Apartment 1 – Ideal für Longstay,727315309,1546479051009765279,Sarah,Kreis 4,Hard,47.38105,8.50718,Entire home/apt,0,2,0,,,4,343,0,
1546599217618770899,Spacious and bright flat,33850427,1546599218380155407,Benjamin,Kreis 9,Albisrieden,47.3823422,8.496338999999999,Entire home/apt,,3,0,,,1,0,0,
1547646887425783469,Zürich Home,8832547,1462788145267389089,Pankaj,Kreis 2,Enge,47.35650346523574,8.524566759208602,Entire home/apt,,30,0,,,1,0,0,
1547893296644297857,Bird Suite · Gemütliche Dachwohnung in Wipkingen,704502715,1487997851665465551,Carl Christian,Kreis 10,Wipkingen,47.3954873,8.527076,Entire home/apt,,1,32,2026-06-07,4.23,30,345,32,
1548540711679031132,Altstadt Penthouse mit privater Dachterrasse,50351131,1510754451834341130,Laura,Kreis 1,Hochschulen,47.37414,8.54781,Entire home/apt,,2,28,2026-06-24,3.82,1,180,28,
1550224790686204751,"4,5 Zimmer Stadtwohnung mitten drin und doch ruhig",328012568,1550224791356587465,Stefan,Kreis 4,Langstrasse,47.37399,8.52956,Entire home/apt,,1,1,2026-01-04,0.17,1,0,1,
1550760674988010101,Monat Zimmer Zürich Center,544455683,1470438411350107819,Zafer,Kreis 4,Langstrasse,47.37882621622313,8.528243245513183,Private room,0,1,1,2026-01-01,0.17,2,341,1,
1550922635604719241,Smart and quiet apartment in downtown Zurich,222433346,1469177491765289690,Thomas,Kreis 1,Hochschulen,47.37555,8.54555,Entire home/apt,0,2,22,2026-06-28,2.97,6,233,22,
1550926162077327983,Loft in downtown Zurich,222433346,1469177491765289690,Thomas,Kreis 1,Hochschulen,47.37579,8.54594,Entire home/apt,0,2,5,2026-06-28,3.26,6,291,5,
1551194155180011332,Döltschihalde Delta Room 1 &2 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 3,Friesenberg,47.36242,8.49722,Private room,,30,0,,,109,5,0,
1551239533051536109,Döltschihalde Gamma Room 1 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 3,Friesenberg,47.3633,8.4962,Private room,,30,0,,,109,10,0,
1551243002879967634,Döltschihalde Gamma Room 2 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 3,Friesenberg,47.36282,8.49736,Private room,,30,0,,,109,10,0,
1551246627515586224,Döltschihalde Gamma Room 3 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 3,Friesenberg,47.36322,8.49674,Private room,,30,0,,,109,19,0,
1551249523098767506,Döltschihalde Gamma Room 4 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 3,Friesenberg,47.363187981318355,8.4991514712851,Private room,,30,0,,,109,129,0,
1552067909365964576,Hideaway Zurich North,724367594,1533463138160279636,Maria,Kreis 11,Oerlikon,47.4094768,8.545752499999999,Entire home/apt,0,1,49,2026-06-28,6.50,1,281,49,
1552191745479955220,Bright & Cozy 4.5-Apartment in Zurich Altstetten,86772365,1467044593297727486,Joao,Kreis 9,Altstetten,47.38846874459609,8.488145598135539,Private room,0,2,2,2026-06-28,1.54,1,87,2,
1554115872872033538,2-Zimmer Design-Apartment am Helvetiaplatz,247998142,1533491171722000561,Natália,Kreis 4,Langstrasse,47.37515,8.52405,Entire home/apt,,4,0,,,1,25,0,
1554881405248428703,Comfy Flat in Zurich,274968004,1469450647259055668,Nathalie,Kreis 5,Gewerbeschule,47.3859,8.5262,Entire home/apt,,3,0,,,1,39,0,
1555045963251926847,Helle Wohnung in Zürich Wipkingen,46639154,1465698590483637169,Serafine,Kreis 10,Wipkingen,47.39518868656001,8.532540776163106,Private room,,20,0,,,1,213,0,
1555216970598090255,Bright loft on the 19th floor,16948822,1555216971340187540,Nicolò,Kreis 11,Oerlikon,47.4109977,8.543925999999999,Entire home/apt,0,13,0,,,1,343,0,
1555478201008971582,Rigistrasse Apartment Delta Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 6,Oberstrass,47.3862,8.5507,Entire home/apt,,30,0,,,109,177,0,
1557136516135841072,Modern 2BR near lake - Flower 13,1314526,1462542542085520859,Giancarlo,Kreis 8,Seefeld,47.36033,8.55091,Entire home/apt,0,1,13,2026-06-14,1.96,104,16,13,
1557210267954900732,Exklusive 3-Zimmer-Altbauwohnung am Zürichberg,271466792,1469433298851087640,Artel,Kreis 7,Hottingen,47.37381846805871,8.566617674674093,Entire home/apt,,90,0,,,10,363,0,
1557330257449934777,Spacious and bright Loft in downtown Zurich,222433346,1469177491765289690,Thomas,Kreis 1,Hochschulen,47.37572,8.5455,Entire home/apt,0,1,14,2026-06-22,2.32,6,225,14,
1557338594991880486,Golden Harmony Apartment in Zurich Oerlikon,728268173,1557338595706703116,HomeFlax,Kreis 11,Oerlikon,47.4108914,8.5464902,Entire home/apt,0,3,5,2026-06-03,0.73,6,27,5,
1557858138419935265,Pulp Fiction Suite,704502715,1487997851665465551,Carl Christian,Kreis 11,Seebach,47.4222853,8.545639999999999,Entire home/apt,0,1,5,2026-05-05,1.23,30,355,5,
1557863591162572037,Stilvolle 3-Zimmer-Wohnung mit Seeblick und Balkon,271466792,1469433298851087640,Artel,Kreis 7,Hottingen,47.3723,8.56792,Entire home/apt,,30,0,,,10,363,0,
1558460969937954732,City Centre / Wifi / Queen Bed / Smart TV - CR 22,1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.3877601,8.538239899999999,Entire home/apt,0,2,11,2026-06-07,2.64,104,24,11,
1558494543553712306,vacation,722031999,1558494544159303140,Yuqi,Kreis 12,Hirzenbach,47.40249,8.57987,Private room,,7,0,,,1,0,0,
1558642032815790158,Business Apartment 2 – Ideal für Longstay,727315309,1546479051009765279,Sarah,Kreis 4,Hard,47.38081,8.50678,Entire home/apt,0,2,1,2026-06-17,1,4,341,1,
1558654400352680337,Business Apartment 4 – Ideal für Longstay,727315309,1546479051009765279,Sarah,Kreis 4,Hard,47.37966,8.50801,Entire home/apt,0,1,0,,,4,335,0,
1559510039135964499,Best Location in Zurich – Langstrasse Nightlife,728387451,1559510039781581705,Cristian,Kreis 4,Langstrasse,47.3800534,8.527756499999999,Private room,0,2,7,2026-06-16,1.16,1,299,7,
1561618121756819878,Bright Loft by Irchel Park,282325362,1529328320546746372,Carlos Mario,Kreis 6,Unterstrass,47.4011,8.54223,Entire home/apt,0,12,0,,,1,211,0,
1562190523636334225,Helles Loft-City-Zimmer mit Alpenblick -Altstetten,57977961,1483339227394604599,Matt,Kreis 9,Altstetten,47.39043,8.49203,Private room,0,5,2,2026-06-20,0.33,1,59,2,
1562314858864235358,•Urban•Rooftop•Lux•Chalet•TopLocation,705887987,1469498929382545437,Tamara Jugovic/Radonjic,Kreis 4,Langstrasse,47.37432405099987,8.521937616169453,Entire home/apt,0,1,60,2026-06-17,9.38,2,43,60,
1562382615928455753,STAYY Nº7 Suites & Studios workation -accessible,38886244,1465581013407015882,Patrick,Kreis 3,Alt-Wiedikon,47.36625360000001,8.5200486,Entire home/apt,0,2,4,2026-05-24,0.60,5,342,4,
1562419982948384154,STAYY Nº7 Suites & Studios - Family Apartment,38886244,1465581013407015882,Patrick,Kreis 3,Alt-Wiedikon,47.36625360000001,8.5200486,Entire home/apt,,3,9,2026-06-13,1.39,5,348,9,
1562952545122820259,The line Apartment in Zurich Oerlikon,728268173,1557338595706703116,HomeFlax,Kreis 11,Oerlikon,47.4108914,8.5464902,Entire home/apt,,3,1,2026-03-16,0.28,6,2,1,
1562955531269950320,Leaf Apartment in Zurich Oerlikon,728268173,1557338595706703116,HomeFlax,Kreis 11,Oerlikon,47.41177,8.54548,Entire home/apt,0,3,0,,,6,25,0,
1562957882059294811,Pure living Apartment in Zürich Oerlikon,728268173,1557338595706703116,HomeFlax,Kreis 11,Oerlikon,47.4108914,8.5464902,Entire home/apt,0,3,2,2026-05-17,0.80,6,24,2,
1562980237912167081,Zurich Premium Stay the gran pierce apartment,13770499,1462587701265442265,Martin,Kreis 7,Fluntern,47.37876,8.55991,Entire home/apt,0,2,0,,,6,144,0,
1562988382233870792,Cozy 1BR in city center - Color 31,1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.3796998,8.543797,Entire home/apt,,2,17,2026-06-11,2.39,104,0,17,
1563098677460078537,STAYY Nº7 Suites & Studios -Self Check-in Solo,38886244,1465581013407015882,Patrick,Kreis 3,Alt-Wiedikon,47.36625360000001,8.5200486,Entire home/apt,,2,11,2026-06-19,2.82,5,362,11,
1563857127929564295,flat near the lake of Zürich & opera-golden coast,51595193,1465807826135407347,Habi,Kreis 8,Mühlebach,47.35601,8.55761,Entire home/apt,0,3,0,,,2,179,0,
1563888289039526379,Room near the lake of Zürich / Opera,51595193,1465807826135407347,Habi,Kreis 8,Mühlebach,47.35735947005095,8.557531550507504,Private room,0,3,0,,,2,179,0,
1564341673678082238,Exklusive 160 m2 Panorama-Wohnung an Toplage!,157532043,1564341674396119092,Sandro,Kreis 5,Escher Wyss,47.3912199,8.519733300000002,Entire home/apt,,2,0,,,1,0,0,
1564404215223218288,Premium studio in city center - Color 3,1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.3796998,8.543797,Entire home/apt,0,2,20,2026-05-27,2.90,104,19,20,
1564452957290374313,Exclusive studio near city center - Color 4,1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.3796998,8.543797,Entire home/apt,0,2,8,2026-06-05,1.18,104,22,8,
1564588899815033737,Jolly Haven Zurich Studio,679556332,1463934762466506427,Jaybee,Kreis 3,Alt-Wiedikon,47.36632,8.51974,Entire home/apt,,1,35,2026-06-21,5.07,17,334,35,
1564732847327016893,Cozy apartment in the heart of Zürich,35530050,1564732848011072324,Alexandru,Kreis 3,Friesenberg,47.36680567673162,8.507027070006567,Entire home/apt,,20,1,2026-01-02,0.17,1,102,1,
1564761898835430249,"Blueground | Seefeld, balcony, nr Lake Zurich",434204093,1468087162878373469,Blueground,Kreis 8,Seefeld,47.3548503,8.5560499,Entire home/apt,,30,0,,,185,245,0,
1565966801152240762,Appartement moderne avec vue imprenable,540168358,1470421176726319898,Salim,Kreis 11,Oerlikon,47.41062,8.54439,Entire home/apt,,3,0,,,1,0,0,
1566707225756263285,Plain & Practical – Zurich Apartment II,1229459,1462516724433258317,Swissstay Apartments,Kreis 9,Albisrieden,47.3728016,8.5016436,Entire home/apt,0,2,0,,,78,51,0,
1567299274227450336,Fine studio apartment in Zurich,28099090,1465415221672905876,Kaltrina,Kreis 8,Mühlebach,47.35849,8.55396,Entire home/apt,0,1,2,2026-05-24,1.28,1,319,2,
1567360981422273349,cozy & creative villa above Zurich,725345652,1567360982197234566,Ariane,Kreis 7,Fluntern,47.3825401,8.5635769,Private room,,2,0,,,1,180,0,
1567375051040232054,Keep Calm & Stay Cozy Studio,679556332,1463934762466506427,Jaybee,Kreis 3,Alt-Wiedikon,47.3676,8.51992,Entire home/apt,,1,27,2026-06-22,3.91,17,331,27,
1567407636762053934,Zurich Essentials Simple 1BR Apartment II,1229459,1462516724433258317,Swissstay Apartments,Kreis 3,Sihlfeld,47.37723750000001,8.5093439,Entire home/apt,,1,1,2026-03-01,0.25,78,79,1,
1567823332299074290,Klosbachstrasse Beta Room 5 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 7,Hottingen,47.36491,8.55643,Private room,,30,1,2026-03-29,0.32,109,88,1,
1567829131623934094,Klosbachstrasse Beta Room 6 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 7,Hottingen,47.36477,8.55623,Private room,,30,0,,,109,31,0,
1567936135336042199,Klosbachstrasse Beta Room 7 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 7,Hottingen,47.3649,8.55478,Private room,,30,0,,,109,25,0,
1567940410890787024,Klosbachstrasse Beta Room 8 Interim Homes Zürich,581481684,1470589690829239402,Interim Homes,Kreis 8,Weinegg,47.36444,8.55486,Private room,,30,0,,,109,117,0,
1568174820020847955,"New City Center Apt, with Private Entry & Parking",585688978,1463891258827574165,Arye,Kreis 3,Sihlfeld,47.370508275409165,8.515822063142048,Entire home/apt,,2,12,2026-06-02,1.82,12,62,12,
1568299179431343419,Nest Suite · 1 King-Bett | Nähe Zürich Hbf,704502715,1487997851665465551,Carl Christian,Kreis 6,Unterstrass,47.3871867,8.5385932,Entire home/apt,,1,33,2026-06-21,5.21,30,355,33,
1569390461622735452,Luxury 1BR in the city center - Color 5,1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.3796998,8.543797,Entire home/apt,0,1,21,2026-06-16,3.07,104,13,21,
1569451687113487961,Zurich Style. One Bedroom. All Yours II,1229459,1462516724433258317,Swissstay Apartments,Kreis 3,Sihlfeld,47.3773148,8.5094379,Entire home/apt,,1,6,2026-05-26,1.82,78,75,6,
1569527622634723041,Business Apartment 3 – Ideal für Longstay,727315309,1546479051009765279,Sarah,Kreis 4,Hard,47.38004,8.50707,Entire home/apt,0,2,0,,,4,361,0,
1569581454327237879,"Blueground | Enge, terrace, nr Lake Zurich",434204093,1468087162878373469,Blueground,Kreis 2,Enge,47.3537732,8.5272021,Entire home/apt,,30,0,,,185,350,0,
1570300688394254145,Old Town Diamond Penthouse | AC | Private Rooftop,520530873,1470342225725989717,Nora,Kreis 1,Rathaus,47.37246622419651,8.541951820342927,Entire home/apt,0,1,36,2026-06-20,5.68,21,283,36,
1570344070793850387,helles Zimmer (zentral + Nähe Natur),7244300,1462727004847075315,Claudia,Kreis 3,Alt-Wiedikon,47.36857431455339,8.50875603572214,Private room,0,4,10,2026-06-01,2.91,1,15,10,
1570416084807024210,Appartement centre Zurich,543424229,1570416085376150742,Timothée,Kreis 3,Alt-Wiedikon,47.37028,8.5182,Entire home/apt,0,2,0,,,1,264,0,
1571196642949628391,Wohnen mit Seeblick,732939378,1571196643614104224,Jasmine,Kreis 7,Fluntern,47.38182767081048,8.557806662565607,Entire home/apt,,30,0,,,1,148,0,
